run_id,order_id,engine_match_tier,engine_category,engine_reasoning,agent_selection_reason,agent_invoked,agent_cause,agent_confidence,agent_explanation,agent_recommended_action,agent_error,engine_agent_agreement,review_status,review_reason,action_taken,autonomous_action_taken
e09cc2efd4df,82dc4c8e-36b5-429a-acf5-e81e71316269,fuzzy,timing_lag_refund,Order has a refund of 1557.6 not reflected in this settlement's refund_adjustment; likely pending the next cycle.,flagged_by_engine,True,timing_lag_refund,0.95,"The actual net amount recorded in the settlement report (3229.99) does not match the expected net amount (1672.39). The difference is due to a refund that was processed after this settlement cycle, which is reflected in the order's refund_amount of 1557.60. This refund should have been included in the current settlement but wasn't because it was processed on 2026-01-11, three days after the initial transaction date (2026-01-08). The expected net amount calculation does not account for this late refund, leading to a discrepancy. Given that the refund is too recent to be included in this cycle, it should be reflected in the next settlement report.",Monitor future settlement reports for this order and ensure that any late refunds are appropriately accounted for.,,agree,needs_human_review,Engine flagged an exception; advisory diagnosis attached for context.,none,False
e09cc2efd4df,a9f948b2-4e63-44bb-be49-3f43b118f68d,fuzzy,timing_lag_refund,Order has a refund of 999.68 not reflected in this settlement's refund_adjustment; likely pending the next cycle.,flagged_by_engine,True,timing_lag_refund,0.95,"The actual net amount recorded in the settlement report (2241.87) does not match the recomputed expected net amount (1242.19). This discrepancy is likely due to a refund that was processed too late for this cycle. The order had a refund of 999.68 on January 12, which is after the settlement report date of January 10. Given the MDR and GST calculations are correct based on the original transaction amount, the only plausible explanation is that the refund adjustment was not included in this settlement cycle due to timing issues.",Review the refund processing timeline for this order and ensure that future refunds are processed before the end of the current settlement period.,,agree,needs_human_review,Engine flagged an exception; advisory diagnosis attached for context.,none,False
e09cc2efd4df,f0bbac67-aa38-40a1-aba2-5efe311c6eb6,fuzzy,timing_lag_refund,Order has a refund of 3431.81 not reflected in this settlement's refund_adjustment; likely pending the next cycle.,flagged_by_engine,True,timing_lag_refund,0.95,"The actual net amount reported in the settlement line (3433.33) does not match the expected net amount (1.52). The expected net amount is calculated as follows: order_amount - refund_adjustment + mdr_fee + gst_on_mdr = 3516.32 - 3431.81 + 70.33 + 12.66 = 1.52. However, the actual net amount reported is 3433.33, which suggests that the refund was not fully accounted for in this settlement cycle due to a timing issue. The refund date (2026-01-09) is one day after the order date (2026-01-08), and it appears that the system did not process the full refund adjustment in time for this batch. This indicates a potential delay in processing refunds, leading to an incorrect net amount reported.",Review the refund processing timeline to ensure timely adjustments are made in future cycles.,,agree,needs_human_review,Engine flagged an exception; advisory diagnosis attached for context.,none,False
e09cc2efd4df,ff9ab5c2-9f04-4aed-b552-332702627f73,fuzzy,timing_lag_refund,Order has a refund of 2456.28 not reflected in this settlement's refund_adjustment; likely pending the next cycle.,flagged_by_engine,True,timing_lag_refund,0.95,"The actual net amount recorded in the settlement report (4542.4) does not match the expected net amount of 2086.12, indicating a discrepancy. The expected refund adjustment of 2456.28 is missing from the settlement report line, which suggests that the refund was processed too late for this cycle and should be reflected in the next batch's settlement report.",Review the refund processing timeline to ensure timely updates in future cycles.,,agree,needs_human_review,Engine flagged an exception; advisory diagnosis attached for context.,none,False
e09cc2efd4df,00257ad1-eb22-43dd-87c5-421eec24a3c5,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,0200b1f0-8768-484f-a76a-fde6ce9e1a11,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,0640be0f-25b8-4d4b-b2fa-2de8ce7ae7f6,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,0f02bad0-e706-4ef4-a6aa-9385dd59ba71,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,0f1259e0-a18f-46b6-b535-106e122c9a56,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,0f44704f-1247-4a4e-a469-98e8d39e198b,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,1190f938-a66f-47f7-b966-9fa759970043,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",clean_control_sample,True,clean_match,1.0,"The actual settlement line matches the recomputed expected figures exactly. The order's expected MDR fee, GST on MDR, refund adjustment, and net amount all align with the values recorded in the settlement_report line. Specifically, the expected MDR fee is 54.86, which matches the mdr_fee of 54.86 in the settlement_report. Similarly, the expected GST on MDR is 9.87, matching the gst_on_mdr value. The refund_adjustment is 0.0 as there was no refund, and the net_amount of 2678.42 matches the computed figure. Given that all values are in perfect agreement, this order can be considered a clean match.",No action required. The settlement is accurate based on the provided data.,,agree,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,157d94a1-06f0-48ff-a9ba-5a27907bfe36,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,15b52908-a8aa-4158-ab70-e525bc67f831,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,162f8a24-ef43-413c-94aa-c9a33ed8c56c,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,1bac5c15-4fa0-4f26-b6f7-f0cc29ec8e49,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,1c8eaee9-5715-4d6f-a416-1293c4c2e2e3,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,217d65a0-c568-41cd-9563-f61600e85ece,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,2790cebd-bfdd-43d9-9ee3-ac2af94d6204,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,2bcfbe01-a28d-4fe3-9bf0-027312476f57,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,30a900ad-939b-462d-a645-f129629c2ae3,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,3170f437-a8f7-4f5a-860e-df5b39118497,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,364d7c87-7cd0-429d-ae8d-0e87533420e6,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,37cc863b-f2a0-4459-9060-4f621d48a071,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,382567b8-5cab-4c97-a63f-1c97956269f0,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,3c835dc0-d944-4fa5-80e9-ab30ed2662e9,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,3fa7f104-1bf9-4e27-9c96-925eccf3a171,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,425a609f-7337-4599-b984-4388dc8aee30,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,45241ea6-a684-4099-b729-4951859131d2,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,458f1f19-3c07-4574-8925-7af1b6aae05b,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,45b1ed25-f153-4ae8-a70a-cc5cb321bf21,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,45b89cd9-27cb-4f2a-8da0-1097be0f051b,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,4639447b-2067-4dac-88bd-13d1b540b30e,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,47294739-614f-43d7-99db-3ad0ddd1dfb2,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",clean_control_sample,True,clean_match,1.0,"The actual settlement line matches the recomputed expected figures exactly. The order amount is 4927.59, and there are no refunds involved. The MDR fee of 98.55, GST on MDR of 17.74, refund adjustment of 0.0, and net amount of 4811.3 all align perfectly with the recomputed values based on the order's details and the agreed MDR rate. Additionally, the batch-level context shows that the bank credit for this settlement batch (59549.47) matches the sum of its settlement report lines (59549.47), indicating a clean reconciliation.",No action required as the order is reconciled correctly.,,agree,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,473bd358-610e-4a64-a130-1617c2dff335,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,49e2623d-ebd3-4616-91b7-8d8ed3016989,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,4bd6cee6-31b1-4099-9527-21e719bc143e,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,5380b904-688c-4015-aab9-7e494f2d4796,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,598336e3-75d6-4ed4-ab1f-a9f2d10bd1d0,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,59e4b671-4774-4c58-85f8-bc16f7860b50,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,5a8aaeca-1a50-4ec3-aabc-25fa3fe12e47,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,5e84f058-d5a8-44eb-8939-23de8babce3b,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,5fb8d16c-2720-497d-b2eb-d6899be578c7,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,60141de9-f54a-40a2-a874-66d7ad66a1bd,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,610cf373-4299-4aa4-8cdf-742b2e85cb21,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,620e99d3-3b33-43d8-a69c-d696236c7b87,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,67f48ad5-4d0b-4d1a-91b0-e1d99d9262af,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,68949b8d-00af-4b3a-a812-859a1337739e,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,698c206f-e1a4-4e10-ad53-4dd0cf8ebc5a,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,6b44fa8d-d5f2-4073-b414-02b1e4429ebb,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,6b88f83d-d97d-49cd-833d-2bce575aed2c,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,6d7ce3c9-b4a6-4f3c-8d3a-ed99711c21c9,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,6daa2e68-8861-4e18-98e2-58880a8381be,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,6e6981a3-5d3d-4e56-b270-e4faabae4f43,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,6e996e3e-e3b1-47fc-8a34-50fc9918ee46,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,702753a1-5f98-4c71-a65e-688eabf3ad39,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,74962764-12a4-4ef0-84bb-b7a9d98868dd,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,75b17a55-d426-4982-a43e-4288a2b5b498,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,766ecb15-474e-4c19-aef9-12766c006f61,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,76f2dbfe-cd29-436f-a222-82e174daaebf,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,7900f7f9-9382-4b43-922f-e15ae1e3db63,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,7a4c75d4-dc99-404c-b0e9-8b3b40a26c60,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,7a8d03aa-782a-45e0-88ca-765192f5df7b,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",clean_control_sample,True,clean_match,1.0,"The actual settlement line matches the recomputed expected figures exactly. The order's expected MDR fee, GST on MDR, refund adjustment, and net amount all align with the values recorded in the settlement_report line. Specifically, the expected MDR fee is 50.11, which matches the mdr_fee of 50.11; the expected GST on MDR is 9.02, matching the gst_on_mdr of 9.02; there is no refund adjustment as expected (0.0); and the net amount of 2446.18 aligns with the actual net_amount recorded in the settlement_report line. The batch-level context also confirms that the bank_feed credit for this batch matches the sum of its settlement lines, further supporting a clean match.",No action required as the order is reconciled correctly.,,agree,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,7c0e8cd8-8573-4793-8715-b2b9c40c5d91,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,7c441fe7-ab42-40a7-874a-493b3ceddf2d,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,7cfc9b79-3875-494c-a5d6-f6e69a6ec2f5,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,7e8f8095-624c-49b6-b244-45a7b7e58481,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,815ef6d1-3b8f-4a18-b7f8-a88b17fc695a,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",clean_control_sample,True,clean_match,1.0,"The actual settlement line matches the recomputed expected figures exactly. The mdr_fee, gst_on_mdr, refund_adjustment, and net_amount all align with the expected values calculated from the order details. There is no discrepancy that would suggest any of the other issues listed.",No action required as this order reconciles cleanly.,,agree,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,8715a103-43da-4043-aa45-c2ab8cbfedb0,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,89d7fd6c-ce77-4f00-acf2-7e7685197ff4,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
e09cc2efd4df,89fa6a68-8fb5-427b-beb7-99193f22faf8,exact,clean_match,"Settlement matches the expected MDR fee, GST, and refund adjustment exactly.",not_selected,False,,,,,,not_assessed,auto_cleared,Engine matched cleanly; no exception detected.,none,False
